study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18629	SAMEA103911882	ERS1601050	ERX1944244	ERR1883743	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883743/ERR1883743.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883743/ERR1883743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883743/ERR1883743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883743/ERR1883743.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883743/ERR1883743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883743/ERR1883743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883743/D2316.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883743/D2316.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883743/D2316.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883743/D2316.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883743	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883743		
PRJEB18629	SAMEA103911883	ERS1601051	ERX1944245	ERR1883744	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883744/ERR1883744.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883744/ERR1883744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883744/ERR1883744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883744/ERR1883744.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883744/ERR1883744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883744/ERR1883744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883744/D2317.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883744/D2317.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883744/D2317.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883744/D2317.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883744	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883744		
PRJEB18629	SAMEA103911884	ERS1601052	ERX1944246	ERR1883745	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883745/ERR1883745.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883745/ERR1883745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883745/ERR1883745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883745/ERR1883745.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883745/ERR1883745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883745/ERR1883745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883745/D2353.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883745/D2353.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883745/D2353.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883745/D2353.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883745	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883745		
PRJEB18629	SAMEA103911885	ERS1601053	ERX1944247	ERR1883746	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883746/ERR1883746.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883746/ERR1883746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883746/ERR1883746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883746/ERR1883746.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883746/ERR1883746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883746/ERR1883746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883746/D2354.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883746/D2354.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883746/D2354.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883746/D2354.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883746	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883746		
PRJEB18629	SAMEA103911886	ERS1601054	ERX1944248	ERR1883747	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883747/ERR1883747.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883747/ERR1883747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883747/ERR1883747_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883747/ERR1883747.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883747/ERR1883747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883747/ERR1883747_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883747/D2355.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883747/D2355.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883747/D2355.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883747/D2355.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883747	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883747		
PRJEB18629	SAMEA103911887	ERS1601055	ERX1944249	ERR1883748	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883748/ERR1883748.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883748/ERR1883748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883748/ERR1883748_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883748/ERR1883748.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883748/ERR1883748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883748/ERR1883748_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883748/D2356.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883748/D2356.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883748/D2356.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883748/D2356.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883748	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883748		
PRJEB18629	SAMEA103911888	ERS1601056	ERX1944250	ERR1883749	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883749/ERR1883749.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883749/ERR1883749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883749/ERR1883749_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883749/ERR1883749.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883749/ERR1883749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883749/ERR1883749_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883749/D2378.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883749/D2378.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883749/D2378.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883749/D2378.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883749	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883749		
PRJEB18629	SAMEA103911889	ERS1601057	ERX1944251	ERR1883750	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883750/ERR1883750.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883750/ERR1883750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883750/ERR1883750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883750/ERR1883750.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883750/ERR1883750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883750/ERR1883750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883750/D2379.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883750/D2379.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883750/D2379.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883750/D2379.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883750	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883750		
PRJEB18629	SAMEA103911890	ERS1601058	ERX1944252	ERR1883751	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883751/ERR1883751.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883751/ERR1883751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883751/ERR1883751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883751/ERR1883751.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883751/ERR1883751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883751/ERR1883751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883751/D2389.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883751/D2389.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883751/D2389.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883751/D2389.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883751	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883751		
PRJEB18629	SAMEA103911891	ERS1601059	ERX1944253	ERR1883752	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883752/ERR1883752.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883752/ERR1883752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883752/ERR1883752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883752/ERR1883752.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883752/ERR1883752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883752/ERR1883752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883752/D2390.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883752/D2390.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883752/D2390.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883752/D2390.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883752	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883752		
PRJEB18629	SAMEA103911892	ERS1601060	ERX1944254	ERR1883753	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883753/ERR1883753.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883753/ERR1883753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883753/ERR1883753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883753/ERR1883753.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883753/ERR1883753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883753/ERR1883753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883753/D2391.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883753/D2391.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883753/D2391.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883753/D2391.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883753	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883753		
PRJEB18629	SAMEA103911893	ERS1601061	ERX1944255	ERR1883754	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883754/ERR1883754.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883754/ERR1883754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883754/ERR1883754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883754/ERR1883754.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883754/ERR1883754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883754/ERR1883754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883754/D2392.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883754/D2392.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883754/D2392.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883754/D2392.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883754	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883754		
PRJEB18629	SAMEA103911894	ERS1601062	ERX1944256	ERR1883755	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883755/ERR1883755.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883755/ERR1883755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883755/ERR1883755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883755/ERR1883755.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883755/ERR1883755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883755/ERR1883755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883755/D2393.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883755/D2393.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883755/D2393.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883755/D2393.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883755	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883755		
PRJEB18629	SAMEA103911895	ERS1601063	ERX1944257	ERR1883756	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883756/ERR1883756.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883756/ERR1883756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883756/ERR1883756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883756/ERR1883756.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883756/ERR1883756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883756/ERR1883756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883756/D2394.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883756/D2394.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883756/D2394.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883756/D2394.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883756	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883756		
PRJEB18629	SAMEA103911896	ERS1601064	ERX1944258	ERR1883757	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883757/ERR1883757.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883757/ERR1883757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883757/ERR1883757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883757/ERR1883757.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883757/ERR1883757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883757/ERR1883757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883757/D2383.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883757/D2383.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883757/D2383.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883757/D2383.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883757	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883757		
PRJEB18629	SAMEA103911897	ERS1601065	ERX1944259	ERR1883758	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883758/ERR1883758.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883758/ERR1883758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883758/ERR1883758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883758/ERR1883758.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883758/ERR1883758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883758/ERR1883758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883758/D2384.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883758/D2384.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883758/D2384.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883758/D2384.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883758	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883758		
PRJEB18629	SAMEA103911898	ERS1601066	ERX1944260	ERR1883759	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883759/ERR1883759.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883759/ERR1883759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883759/ERR1883759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883759/ERR1883759.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883759/ERR1883759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883759/ERR1883759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883759/D2385.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883759/D2385.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883759/D2385.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883759/D2385.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883759	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883759		
PRJEB18629	SAMEA103911899	ERS1601067	ERX1944261	ERR1883760	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883760/ERR1883760.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883760/ERR1883760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883760/ERR1883760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883760/ERR1883760.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883760/ERR1883760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883760/ERR1883760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883760/D2386.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883760/D2386.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883760/D2386.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883760/D2386.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883760	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883760		
PRJEB18629	SAMEA103911900	ERS1601068	ERX1944262	ERR1883761	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883761/ERR1883761.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883761/ERR1883761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883761/ERR1883761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883761/ERR1883761.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883761/ERR1883761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883761/ERR1883761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883761/D2387.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883761/D2387.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883761/D2387.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883761/D2387.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883761	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883761		
PRJEB18629	SAMEA103911901	ERS1601069	ERX1944263	ERR1883762	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883762/ERR1883762.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883762/ERR1883762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883762/ERR1883762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883762/ERR1883762.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883762/ERR1883762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883762/ERR1883762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883762/D2388.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883762/D2388.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883762/D2388.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883762/D2388.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883762	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883762		
PRJEB18629	SAMEA103911902	ERS1601070	ERX1944264	ERR1883763	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883763/ERR1883763.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883763/ERR1883763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883763/ERR1883763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883763/ERR1883763.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883763/ERR1883763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883763/ERR1883763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883763/D2325.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883763/D2325.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883763/D2325.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883763/D2325.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883763	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883763		
